"DISTRITO","UNIDADE","TRIMESTRE","VALOR","ESPECIALIDADE","AREA"
"Sul","CS COSTA DA LAGOA","2017 Q1",1173,"Total",460
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1",3571,"Total",300
"Continente","CS ESTREITO","2017 Q1",2650,"Total",80
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1",2455,"Total",780
"Centro","CS ITACORUBI","2017 Q1",2896,"Total",190
"Continente","CS JARDIM ATLÂNTICO","2017 Q1",1763,"Total",10
"Centro","CS JOÃO PAULO","2017 Q1",4101,"Total",320
"Norte","CS JURERE","2017 Q1",3436,"Total",390
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1",2543,"Total",470
"Continente","CS MONTE CRISTO","2017 Q1",2847,"Total",40
"Centro","CS MONTE SERRAT","2017 Q1",2845,"Total",120
"Sul","CS MORRO DAS PEDRAS","2017 Q1",2439,"Total",250
"Continente","CS NOVO CONTINENTE","2017 Q1",3470,"Total",100
"Centro","CS PANTANAL","2017 Q1",2988,"Total",160
"Sul","CS PANTANO DO SUL","2017 Q1",3593,"Total",230
"Norte","CS PONTA DAS CANAS","2017 Q1",3087,"Total",370
"Centro","CS PRAINHA","2017 Q1",2640,"Total",130
"Norte","CS RATONES","2017 Q1",2372,"Total",350
"Sul","CS RIBEIRÃO DA ILHA","2017 Q1",2041,"Total",220
"Sul","CS RIO TAVARES","2017 Q1",2007,"Total",290
"Norte","CS RIO VERMELHO","2017 Q1",5623,"Total",420
"Centro","CS SACO DOS LIMÕES","2017 Q1",2066,"Total",310
"Norte","CS SACO GRANDE","2017 Q1",3690,"Total",330
"Norte","CS SANTINHO","2017 Q1",2684,"Total",980
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1",3370,"Total",360
"Continente","CS SAPE","2017 Q1",2338,"Total",30
"Sul","CS TAPERA","2017 Q1",4480,"Total",260
"Centro","CS TRINDADE","2017 Q1",2159,"Total",850
"Norte","CS VARGEM GRANDE","2017 Q1",3600,"Total",410
"Norte","CS VARGEM PEQUENA","2017 Q1",1969,"Total",340
"Continente","CS VILA APARECIDA","2017 Q1",1917,"Total",90
"Continente","CS ABRAÃO","2017 Q1",1968,"Total",571
"Centro","CS AGRONÔMICA","2017 Q1",2805,"Total",691
"Sul","CS ARMAÇÃO","2017 Q1",2771,"Total",241
"Continente","CS BALNEÁRIO","2017 Q1",2639,"Total",21
"Norte","CS BARRA DA LAGOA","2017 Q1",2589,"Total",441
"Norte","CS CACHOEIRA BOM JESUS","2017 Q1",2802,"Total",401
"Sul","CS CAMPECHE","2017 Q1",3325,"Total",281
"Norte","CS CANASVIEIRAS","2017 Q1",2813,"Total",381
"Continente","CS CAPOEIRAS","2017 Q1",2163,"Total",61
"Sul","CS CARIANOS","2017 Q1",3630,"Total",271
"Centro","CS CENTRO","2017 Q1",1955,"Total",951
"Continente","CS COLONINHA","2017 Q1",2672,"Total",71
"Continente","CS COQUEIROS","2017 Q1",2903,"Total",601
"Centro","CS CÓRREGO GRANDE","2017 Q1",2005,"Total",171
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1",4013,"Total",301
"Continente","CS ESTREITO","2017 Q1",2377,"Total",81
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1",3714,"Total",781
"Norte","CS INGLESES","2017 Q1",2841,"Total",431
"Centro","CS ITACORUBI","2017 Q1",3388,"Total",191
"Continente","CS JARDIM ATLÂNTICO","2017 Q1",1677,"Total",11
"Centro","CS JOÃO PAULO","2017 Q1",2585,"Total",321
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1",2236,"Total",471
"Continente","CS MONTE CRISTO","2017 Q1",3163,"Total",41
"Centro","CS MONTE SERRAT","2017 Q1",1908,"Total",121
"Sul","CS MORRO DAS PEDRAS","2017 Q1",2864,"Total",251
"Continente","CS NOVO CONTINENTE","2017 Q1",1920,"Total",101
"Centro","CS PANTANAL","2017 Q1",2514,"Total",161
"Norte","CS PONTA DAS CANAS","2017 Q1",1349,"Total",371
"Centro","CS PRAINHA","2017 Q1",2112,"Total",131
"Norte","CS RATONES","2017 Q1",1245,"Total",351
"Sul","CS RIO TAVARES","2017 Q1",1624,"Total",291
"Norte","CS RIO VERMELHO","2017 Q1",4532,"Total",421
"Centro","CS SACO DOS LIMÕES","2017 Q1",2957,"Total",311
"Norte","CS SACO GRANDE","2017 Q1",4051,"Total",331
"Norte","CS SANTINHO","2017 Q1",3251,"Total",981
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1",3310,"Total",361
"Continente","CS SAPE","2017 Q1",2230,"Total",31
"Sul","CS TAPERA","2017 Q1",3077,"Total",261
"Centro","CS TRINDADE","2017 Q1",2139,"Total",851
"Norte","CS VARGEM GRANDE","2017 Q1",7,"Total",NA
"Continente","CS VILA APARECIDA","2017 Q1",1358,"Total",91
"Continente","CS ABRAÃO","2017 Q1",1348,"Total",572
"Centro","CS AGRONÔMICA","2017 Q1",3016,"Total",692
"Sul","CS ARMAÇÃO","2017 Q1",564,"Total",242
"Norte","CS BARRA DA LAGOA","2017 Q1",704,"Total",442
"Norte","CS CANASVIEIRAS","2017 Q1",2968,"Total",382
"Continente","CS CAPOEIRAS","2017 Q1",2302,"Total",62
"Sul","CS CARIANOS","2017 Q1",394,"Total",272
"Centro","CS CENTRO","2017 Q1",2153,"Total",952
"Continente","CS COLONINHA","2017 Q1",2594,"Total",72
"Continente","CS COQUEIROS","2017 Q1",2731,"Total",602
"Centro","CS CÓRREGO GRANDE","2017 Q1",886,"Total",172
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1",3249,"Total",302
"Continente","CS ESTREITO","2017 Q1",2117,"Total",82
"Norte","CS INGLESES","2017 Q1",3949,"Total",432
"Centro","CS ITACORUBI","2017 Q1",2902,"Total",192
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1",2424,"Total",472
"Continente","CS MONTE CRISTO","2017 Q1",1703,"Total",42
"Centro","CS MONTE SERRAT","2017 Q1",2746,"Total",122
"Continente","CS NOVO CONTINENTE","2017 Q1",2436,"Total",102
"Centro","CS PRAINHA","2017 Q1",2688,"Total",132
"Sul","CS RIO TAVARES","2017 Q1",756,"Total",292
"Norte","CS RIO VERMELHO","2017 Q1",3215,"Total",422
"Centro","CS SACO DOS LIMÕES","2017 Q1",3491,"Total",312
"Norte","CS SACO GRANDE","2017 Q1",3646,"Total",332
"Sul","CS TAPERA","2017 Q1",3724,"Total",262
"Centro","CS TRINDADE","2017 Q1",2273,"Total",852
"Centro","CS AGRONÔMICA","2017 Q1",3489,"Total",693
"Norte","CS CANASVIEIRAS","2017 Q1",2208,"Total",383
"Continente","CS ESTREITO","2017 Q1",2722,"Total",83
"Norte","CS INGLESES","2017 Q1",3313,"Total",433
"Centro","CS ITACORUBI","2017 Q1",1938,"Total",193
"Continente","CS MONTE CRISTO","2017 Q1",2399,"Total",43
"Sul","CS RIO TAVARES","2017 Q1",305,"Total",293
"Norte","CS RIO VERMELHO","2017 Q1",3519,"Total",423
"Centro","CS SACO DOS LIMÕES","2017 Q1",652,"Total",313
"Norte","CS SACO GRANDE","2017 Q1",3184,"Total",333
"Sul","CS TAPERA","2017 Q1",3732,"Total",263
"Centro","CS TRINDADE","2017 Q1",2284,"Total",853
"Centro","CS SACO DOS LIMÕES","2017 Q1",17,"Total",NA
"Norte","CS CANASVIEIRAS","2017 Q1",3075,"Total",384
"Norte","CS INGLESES","2017 Q1",2403,"Total",434
"Continente","CS MONTE CRISTO","2017 Q1",2978,"Total",44
"Norte","CS RIO VERMELHO","2017 Q1",2495,"Total",424
"Centro","CS SACO DOS LIMÕES","2017 Q1",452,"Total",314
"Norte","CS SACO GRANDE","2017 Q1",3205,"Total",334
"Centro","CS TRINDADE","2017 Q1",1649,"Total",854
"Norte","CS INGLESES","2017 Q1",4191,"Total",435
"Continente","CS MONTE CRISTO","2017 Q1",2464,"Total",45
"Norte","CS SACO GRANDE","2017 Q1",3240,"Total",335
"Centro","CS TRINDADE","2017 Q1",346,"Total",NA
"Norte","CS INGLESES","2017 Q1",3820,"Total",436
"Continente","CS MONTE CRISTO","2017 Q1",883,"Total",46
"Norte","CS INGLESES","2017 Q1",1050,"Total",437
"Norte","CS INGLESES","2017 Q1",890,"Total",438
"Continente","CS ABRAÃO","2017 Q2",4181,"Total",570
"Centro","CS AGRONÔMICA","2017 Q2",4714,"Total",690
"Sul","CS ALTO RIBEIRÃO","2017 Q2",5857,"Total",210
"Sul","CS ARMAÇÃO","2017 Q2",5397,"Total",240
"Continente","CS BALNEÁRIO","2017 Q2",3877,"Total",20
"Norte","CS BARRA DA LAGOA","2017 Q2",4103,"Total",440
"Norte","CS CACHOEIRA BOM JESUS","2017 Q2",5931,"Total",400
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q2",3326,"Total",200
"Sul","CS CAMPECHE","2017 Q2",5263,"Total",280
"Norte","CS CANASVIEIRAS","2017 Q2",4399,"Total",380
"Sul","CS CANTO DA LAGOA","2017 Q2",2726,"Total",450
"Continente","CS CAPOEIRAS","2017 Q2",4131,"Total",60
"Sul","CS CARIANOS","2017 Q2",5002,"Total",270
"Centro","CS CENTRO","2017 Q2",5727,"Total",950
"Continente","CS COLONINHA","2017 Q2",3685,"Total",70
"Continente","CS COQUEIROS","2017 Q2",3622,"Total",600
"Centro","CS CÓRREGO GRANDE","2017 Q2",3955,"Total",170
"Sul","CS COSTA DA LAGOA","2017 Q2",2080,"Total",460
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2",5387,"Total",300
"Continente","CS ESTREITO","2017 Q2",4057,"Total",80
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q2",4265,"Total",780
"Centro","CS ITACORUBI","2017 Q2",3837,"Total",190
"Continente","CS JARDIM ATLÂNTICO","2017 Q2",2379,"Total",10
"Centro","CS JOÃO PAULO","2017 Q2",5770,"Total",320
"Norte","CS JURERE","2017 Q2",6683,"Total",390
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2",4169,"Total",470
"Continente","CS MONTE CRISTO","2017 Q2",4726,"Total",40
"Centro","CS MONTE SERRAT","2017 Q2",4712,"Total",120
"Sul","CS MORRO DAS PEDRAS","2017 Q2",3374,"Total",250
"Continente","CS NOVO CONTINENTE","2017 Q2",5259,"Total",100
"Centro","CS PANTANAL","2017 Q2",4014,"Total",160
"Sul","CS PANTANO DO SUL","2017 Q2",4931,"Total",230
"Norte","CS PONTA DAS CANAS","2017 Q2",4734,"Total",370
"Centro","CS PRAINHA","2017 Q2",3928,"Total",130
"Norte","CS RATONES","2017 Q2",4087,"Total",350
"Sul","CS RIBEIRÃO DA ILHA","2017 Q2",3890,"Total",220
"Sul","CS RIO TAVARES","2017 Q2",3970,"Total",290
"Norte","CS RIO VERMELHO","2017 Q2",7203,"Total",420
"Centro","CS SACO DOS LIMÕES","2017 Q2",2869,"Total",310
"Norte","CS SACO GRANDE","2017 Q2",5503,"Total",330
"Norte","CS SANTINHO","2017 Q2",4719,"Total",980
"Norte","CS SANTO ANTONIO LISBOA","2017 Q2",4671,"Total",360
"Continente","CS SAPE","2017 Q2",3124,"Total",30
"Sul","CS TAPERA","2017 Q2",5896,"Total",260
"Centro","CS TRINDADE","2017 Q2",3806,"Total",850
"Norte","CS VARGEM GRANDE","2017 Q2",5621,"Total",410
"Norte","CS VARGEM PEQUENA","2017 Q2",3465,"Total",340
"Continente","CS VILA APARECIDA","2017 Q2",1954,"Total",90
"Continente","CS ABRAÃO","2017 Q2",3351,"Total",571
"Centro","CS AGRONÔMICA","2017 Q2",4242,"Total",691
"Sul","CS ARMAÇÃO","2017 Q2",3942,"Total",241
"Continente","CS BALNEÁRIO","2017 Q2",4288,"Total",21
"Norte","CS BARRA DA LAGOA","2017 Q2",4911,"Total",441
"Norte","CS CACHOEIRA BOM JESUS","2017 Q2",4214,"Total",401
"Sul","CS CAMPECHE","2017 Q2",4991,"Total",281
"Norte","CS CANASVIEIRAS","2017 Q2",5207,"Total",381
"Continente","CS CAPOEIRAS","2017 Q2",3046,"Total",61
"Sul","CS CARIANOS","2017 Q2",6199,"Total",271
"Centro","CS CENTRO","2017 Q2",3029,"Total",951
"Continente","CS COLONINHA","2017 Q2",3610,"Total",71
"Continente","CS COQUEIROS","2017 Q2",4041,"Total",601
"Centro","CS CÓRREGO GRANDE","2017 Q2",2963,"Total",171
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2",6748,"Total",301
"Continente","CS ESTREITO","2017 Q2",3746,"Total",81
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q2",5564,"Total",781
"Norte","CS INGLESES","2017 Q2",4402,"Total",431
"Centro","CS ITACORUBI","2017 Q2",4796,"Total",191
"Continente","CS JARDIM ATLÂNTICO","2017 Q2",2211,"Total",11
"Centro","CS JOÃO PAULO","2017 Q2",3747,"Total",321
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2",3446,"Total",471
"Continente","CS MONTE CRISTO","2017 Q2",4531,"Total",41
"Centro","CS MONTE SERRAT","2017 Q2",3081,"Total",121
"Sul","CS MORRO DAS PEDRAS","2017 Q2",4133,"Total",251
"Continente","CS NOVO CONTINENTE","2017 Q2",3441,"Total",101
"Centro","CS PANTANAL","2017 Q2",3636,"Total",161
"Norte","CS PONTA DAS CANAS","2017 Q2",2122,"Total",371
"Centro","CS PRAINHA","2017 Q2",2854,"Total",131
"Norte","CS RATONES","2017 Q2",2019,"Total",351
"Sul","CS RIO TAVARES","2017 Q2",3336,"Total",291
"Norte","CS RIO VERMELHO","2017 Q2",5433,"Total",421
"Centro","CS SACO DOS LIMÕES","2017 Q2",4319,"Total",311
"Norte","CS SACO GRANDE","2017 Q2",6075,"Total",331
"Norte","CS SANTINHO","2017 Q2",5611,"Total",981
"Norte","CS SANTO ANTONIO LISBOA","2017 Q2",5262,"Total",361
"Continente","CS SAPE","2017 Q2",3056,"Total",31
"Sul","CS TAPERA","2017 Q2",4733,"Total",261
"Centro","CS TRINDADE","2017 Q2",3643,"Total",851
"Norte","CS VARGEM GRANDE","2017 Q2",10,"Total",NA
"Continente","CS VILA APARECIDA","2017 Q2",1353,"Total",91
"Continente","CS ABRAÃO","2017 Q2",2604,"Total",572
"Centro","CS AGRONÔMICA","2017 Q2",3975,"Total",692
"Sul","CS ARMAÇÃO","2017 Q2",791,"Total",242
"Norte","CS BARRA DA LAGOA","2017 Q2",1283,"Total",442
"Norte","CS CANASVIEIRAS","2017 Q2",4838,"Total",382
"Continente","CS CAPOEIRAS","2017 Q2",3180,"Total",62
"Sul","CS CARIANOS","2017 Q2",644,"Total",272
"Centro","CS CENTRO","2017 Q2",3848,"Total",952
"Continente","CS COLONINHA","2017 Q2",3738,"Total",72
"Continente","CS COQUEIROS","2017 Q2",4190,"Total",602
"Centro","CS CÓRREGO GRANDE","2017 Q2",1351,"Total",172
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2",5087,"Total",302
"Continente","CS ESTREITO","2017 Q2",3912,"Total",82
"Norte","CS INGLESES","2017 Q2",6034,"Total",432
"Centro","CS ITACORUBI","2017 Q2",3957,"Total",192
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2",3849,"Total",472
"Continente","CS MONTE CRISTO","2017 Q2",2771,"Total",42
"Centro","CS MONTE SERRAT","2017 Q2",4298,"Total",122
"Continente","CS NOVO CONTINENTE","2017 Q2",4054,"Total",102
"Centro","CS PRAINHA","2017 Q2",4264,"Total",132
"Sul","CS RIO TAVARES","2017 Q2",1519,"Total",292
"Norte","CS RIO VERMELHO","2017 Q2",4011,"Total",422
"Centro","CS SACO DOS LIMÕES","2017 Q2",5412,"Total",312
"Norte","CS SACO GRANDE","2017 Q2",5617,"Total",332
"Sul","CS TAPERA","2017 Q2",4891,"Total",262
"Centro","CS TRINDADE","2017 Q2",3764,"Total",852
"Centro","CS AGRONÔMICA","2017 Q2",4923,"Total",693
"Norte","CS CANASVIEIRAS","2017 Q2",3861,"Total",383
"Continente","CS ESTREITO","2017 Q2",4237,"Total",83
"Norte","CS INGLESES","2017 Q2",4980,"Total",433
"Centro","CS ITACORUBI","2017 Q2",2929,"Total",193
"Continente","CS MONTE CRISTO","2017 Q2",3855,"Total",43
"Sul","CS RIO TAVARES","2017 Q2",781,"Total",293
"Norte","CS RIO VERMELHO","2017 Q2",4634,"Total",423
"Centro","CS SACO DOS LIMÕES","2017 Q2",923,"Total",313
"Norte","CS SACO GRANDE","2017 Q2",5047,"Total",333
"Sul","CS TAPERA","2017 Q2",4918,"Total",263
"Centro","CS TRINDADE","2017 Q2",4065,"Total",853
"Centro","CS SACO DOS LIMÕES","2017 Q2",22,"Total",NA
"Norte","CS CANASVIEIRAS","2017 Q2",4250,"Total",384
"Norte","CS INGLESES","2017 Q2",3991,"Total",434
"Continente","CS MONTE CRISTO","2017 Q2",5134,"Total",44
"Norte","CS RIO VERMELHO","2017 Q2",3418,"Total",424
"Centro","CS SACO DOS LIMÕES","2017 Q2",651,"Total",314
"Norte","CS SACO GRANDE","2017 Q2",4690,"Total",334
"Centro","CS TRINDADE","2017 Q2",2857,"Total",854
"Norte","CS INGLESES","2017 Q2",6051,"Total",435
"Continente","CS MONTE CRISTO","2017 Q2",3973,"Total",45
"Norte","CS SACO GRANDE","2017 Q2",5142,"Total",335
"Centro","CS TRINDADE","2017 Q2",590,"Total",NA
"Norte","CS INGLESES","2017 Q2",6070,"Total",436
"Continente","CS MONTE CRISTO","2017 Q2",1439,"Total",46
"Norte","CS INGLESES","2017 Q2",1618,"Total",437
"Norte","CS INGLESES","2017 Q2",1429,"Total",438
"Continente","CS ABRAÃO","2017 Q3",4137,"Total",570
"Centro","CS AGRONÔMICA","2017 Q3",5437,"Total",690
"Sul","CS ALTO RIBEIRÃO","2017 Q3",6102,"Total",210
"Sul","CS ARMAÇÃO","2017 Q3",5629,"Total",240
"Continente","CS BALNEÁRIO","2017 Q3",4154,"Total",20
"Norte","CS BARRA DA LAGOA","2017 Q3",4125,"Total",440
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3",6370,"Total",400
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q3",3419,"Total",200
"Sul","CS CAMPECHE","2017 Q3",5466,"Total",280
"Norte","CS CANASVIEIRAS","2017 Q3",4548,"Total",380
"Sul","CS CANTO DA LAGOA","2017 Q3",2708,"Total",450
"Continente","CS CAPOEIRAS","2017 Q3",4195,"Total",60
"Sul","CS CARIANOS","2017 Q3",4889,"Total",270
"Centro","CS CENTRO","2017 Q3",5739,"Total",950
"Continente","CS COLONINHA","2017 Q3",3665,"Total",70
"Continente","CS COQUEIROS","2017 Q3",3290,"Total",600
"Centro","CS CÓRREGO GRANDE","2017 Q3",4016,"Total",170
"Sul","CS COSTA DA LAGOA","2017 Q3",2092,"Total",460
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3",5921,"Total",300
"Continente","CS ESTREITO","2017 Q3",4095,"Total",80
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3",4617,"Total",780
"Centro","CS ITACORUBI","2017 Q3",4261,"Total",190
"Continente","CS JARDIM ATLÂNTICO","2017 Q3",2672,"Total",10
"Centro","CS JOÃO PAULO","2017 Q3",5917,"Total",320
"Norte","CS JURERE","2017 Q3",5527,"Total",390
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3",3636,"Total",470
"Continente","CS MONTE CRISTO","2017 Q3",4804,"Total",40
"Centro","CS MONTE SERRAT","2017 Q3",5005,"Total",120
"Sul","CS MORRO DAS PEDRAS","2017 Q3",3617,"Total",250
"Continente","CS NOVO CONTINENTE","2017 Q3",5157,"Total",100
"Centro","CS PANTANAL","2017 Q3",5105,"Total",160
"Sul","CS PANTANO DO SUL","2017 Q3",5671,"Total",230
"Norte","CS PONTA DAS CANAS","2017 Q3",4996,"Total",370
"Centro","CS PRAINHA","2017 Q3",4017,"Total",130
"Norte","CS RATONES","2017 Q3",3623,"Total",350
"Sul","CS RIBEIRÃO DA ILHA","2017 Q3",3817,"Total",220
"Sul","CS RIO TAVARES","2017 Q3",3993,"Total",290
"Norte","CS RIO VERMELHO","2017 Q3",8009,"Total",420
"Centro","CS SACO DOS LIMÕES","2017 Q3",3274,"Total",310
"Norte","CS SACO GRANDE","2017 Q3",5880,"Total",330
"Norte","CS SANTINHO","2017 Q3",5185,"Total",980
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3",3624,"Total",360
"Continente","CS SAPE","2017 Q3",3771,"Total",30
"Sul","CS TAPERA","2017 Q3",6323,"Total",260
"Centro","CS TRINDADE","2017 Q3",3655,"Total",850
"Norte","CS VARGEM GRANDE","2017 Q3",6528,"Total",410
"Norte","CS VARGEM PEQUENA","2017 Q3",2964,"Total",340
"Continente","CS VILA APARECIDA","2017 Q3",2256,"Total",90
"Continente","CS ABRAÃO","2017 Q3",3280,"Total",571
"Centro","CS AGRONÔMICA","2017 Q3",4762,"Total",691
"Sul","CS ARMAÇÃO","2017 Q3",4207,"Total",241
"Continente","CS BALNEÁRIO","2017 Q3",4446,"Total",21
"Norte","CS BARRA DA LAGOA","2017 Q3",4867,"Total",441
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3",4611,"Total",401
"Sul","CS CAMPECHE","2017 Q3",5032,"Total",281
"Norte","CS CANASVIEIRAS","2017 Q3",5385,"Total",381
"Continente","CS CAPOEIRAS","2017 Q3",3242,"Total",61
"Sul","CS CARIANOS","2017 Q3",6759,"Total",271
"Centro","CS CENTRO","2017 Q3",2790,"Total",951
"Continente","CS COLONINHA","2017 Q3",4025,"Total",71
"Continente","CS COQUEIROS","2017 Q3",4499,"Total",601
"Centro","CS CÓRREGO GRANDE","2017 Q3",3495,"Total",171
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3",6615,"Total",301
"Continente","CS ESTREITO","2017 Q3",3765,"Total",81
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3",6363,"Total",781
"Norte","CS INGLESES","2017 Q3",4523,"Total",431
"Centro","CS ITACORUBI","2017 Q3",5345,"Total",191
"Continente","CS JARDIM ATLÂNTICO","2017 Q3",2816,"Total",11
"Centro","CS JOÃO PAULO","2017 Q3",3803,"Total",321
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3",3274,"Total",471
"Continente","CS MONTE CRISTO","2017 Q3",4974,"Total",41
"Centro","CS MONTE SERRAT","2017 Q3",3431,"Total",121
"Sul","CS MORRO DAS PEDRAS","2017 Q3",4405,"Total",251
"Continente","CS NOVO CONTINENTE","2017 Q3",3542,"Total",101
"Centro","CS PANTANAL","2017 Q3",3575,"Total",161
"Norte","CS PONTA DAS CANAS","2017 Q3",2227,"Total",371
"Centro","CS PRAINHA","2017 Q3",3303,"Total",131
"Norte","CS RATONES","2017 Q3",1828,"Total",351
"Sul","CS RIO TAVARES","2017 Q3",3234,"Total",291
"Norte","CS RIO VERMELHO","2017 Q3",6319,"Total",421
"Centro","CS SACO DOS LIMÕES","2017 Q3",4768,"Total",311
"Norte","CS SACO GRANDE","2017 Q3",6423,"Total",331
"Norte","CS SANTINHO","2017 Q3",6044,"Total",981
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3",5588,"Total",361
"Continente","CS SAPE","2017 Q3",3753,"Total",31
"Sul","CS TAPERA","2017 Q3",4600,"Total",261
"Centro","CS TRINDADE","2017 Q3",4247,"Total",851
"Norte","CS VARGEM GRANDE","2017 Q3",18,"Total",NA
"Continente","CS VILA APARECIDA","2017 Q3",1703,"Total",91
"Continente","CS ABRAÃO","2017 Q3",2638,"Total",572
"Centro","CS AGRONÔMICA","2017 Q3",4505,"Total",692
"Sul","CS ARMAÇÃO","2017 Q3",987,"Total",242
"Norte","CS BARRA DA LAGOA","2017 Q3",1343,"Total",442
"Norte","CS CANASVIEIRAS","2017 Q3",4762,"Total",382
"Continente","CS CAPOEIRAS","2017 Q3",3493,"Total",62
"Sul","CS CARIANOS","2017 Q3",626,"Total",272
"Centro","CS CENTRO","2017 Q3",3840,"Total",952
"Continente","CS COLONINHA","2017 Q3",4258,"Total",72
"Continente","CS COQUEIROS","2017 Q3",4595,"Total",602
"Centro","CS CÓRREGO GRANDE","2017 Q3",1528,"Total",172
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3",4654,"Total",302
"Continente","CS ESTREITO","2017 Q3",3928,"Total",82
"Norte","CS INGLESES","2017 Q3",6763,"Total",432
"Centro","CS ITACORUBI","2017 Q3",4437,"Total",192
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3",3652,"Total",472
"Continente","CS MONTE CRISTO","2017 Q3",2710,"Total",42
"Centro","CS MONTE SERRAT","2017 Q3",4592,"Total",122
"Continente","CS NOVO CONTINENTE","2017 Q3",4152,"Total",102
"Centro","CS PRAINHA","2017 Q3",4624,"Total",132
"Sul","CS RIO TAVARES","2017 Q3",1362,"Total",292
"Norte","CS RIO VERMELHO","2017 Q3",4316,"Total",422
"Centro","CS SACO DOS LIMÕES","2017 Q3",5220,"Total",312
"Norte","CS SACO GRANDE","2017 Q3",5710,"Total",332
"Sul","CS TAPERA","2017 Q3",5320,"Total",262
"Centro","CS TRINDADE","2017 Q3",4074,"Total",852
"Centro","CS AGRONÔMICA","2017 Q3",5202,"Total",693
"Norte","CS CANASVIEIRAS","2017 Q3",3727,"Total",383
"Continente","CS ESTREITO","2017 Q3",4149,"Total",83
"Norte","CS INGLESES","2017 Q3",5593,"Total",433
"Centro","CS ITACORUBI","2017 Q3",2962,"Total",193
"Continente","CS MONTE CRISTO","2017 Q3",3954,"Total",43
"Sul","CS RIO TAVARES","2017 Q3",713,"Total",293
"Norte","CS RIO VERMELHO","2017 Q3",4996,"Total",423
"Centro","CS SACO DOS LIMÕES","2017 Q3",1025,"Total",313
"Norte","CS SACO GRANDE","2017 Q3",5608,"Total",333
"Sul","CS TAPERA","2017 Q3",4662,"Total",263
"Centro","CS TRINDADE","2017 Q3",3737,"Total",853
"Centro","CS SACO DOS LIMÕES","2017 Q3",33,"Total",NA
"Norte","CS CANASVIEIRAS","2017 Q3",4854,"Total",384
"Norte","CS INGLESES","2017 Q3",4327,"Total",434
"Continente","CS MONTE CRISTO","2017 Q3",5461,"Total",44
"Norte","CS RIO VERMELHO","2017 Q3",4006,"Total",424
"Centro","CS SACO DOS LIMÕES","2017 Q3",718,"Total",314
"Norte","CS SACO GRANDE","2017 Q3",5232,"Total",334
"Centro","CS TRINDADE","2017 Q3",2973,"Total",854
"Norte","CS INGLESES","2017 Q3",6996,"Total",435
"Continente","CS MONTE CRISTO","2017 Q3",4168,"Total",45
"Norte","CS SACO GRANDE","2017 Q3",5382,"Total",335
"Centro","CS TRINDADE","2017 Q3",660,"Total",NA
"Norte","CS INGLESES","2017 Q3",6382,"Total",436
"Continente","CS MONTE CRISTO","2017 Q3",1435,"Total",46
"Norte","CS INGLESES","2017 Q3",1689,"Total",437
"Norte","CS INGLESES","2017 Q3",1424,"Total",438
"Continente","CS ABRAÃO","2017 Q4",3942,"Total",570
"Centro","CS AGRONÔMICA","2017 Q4",5640,"Total",690
"Sul","CS ALTO RIBEIRÃO","2017 Q4",6039,"Total",210
"Sul","CS ARMAÇÃO","2017 Q4",5263,"Total",240
"Continente","CS BALNEÁRIO","2017 Q4",3770,"Total",20
"Norte","CS BARRA DA LAGOA","2017 Q4",3923,"Total",440
"Norte","CS CACHOEIRA BOM JESUS","2017 Q4",5568,"Total",400
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q4",3061,"Total",200
"Sul","CS CAMPECHE","2017 Q4",5110,"Total",280
"Norte","CS CANASVIEIRAS","2017 Q4",4547,"Total",380
"Sul","CS CANTO DA LAGOA","2017 Q4",2206,"Total",450
