"DISTRITO","UNIDADE","TRIMESTRE","TIPO","ESPECIALIDADE","VALOR"
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q3","RASPAGEM_SUB","Odontólogo",6
"Sul","CS CAMPECHE","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS CANASVIEIRAS","2013 Q3","RASPAGEM_SUB","Odontólogo",6
"Sul","CS CANTO DA LAGOA","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Continente","CS CAPOEIRAS","2013 Q3","RASPAGEM_SUB","Odontólogo",3
"Sul","CS CARIANOS","2013 Q3","RASPAGEM_SUB","Odontólogo",8
"Centro","CS CENTRO","2013 Q3","RASPAGEM_SUB","Odontólogo",2
"Continente","CS COLONINHA","2013 Q3","RASPAGEM_SUB","Odontólogo",35
"Continente","CS COQUEIROS","2013 Q3","RASPAGEM_SUB","Odontólogo",20
"Centro","CS CÓRREGO GRANDE","2013 Q3","RASPAGEM_SUB","Odontólogo",1
"Sul","CS COSTA DA LAGOA","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q3","RASPAGEM_SUB","Odontólogo",13
"Continente","CS ESTREITO","2013 Q3","RASPAGEM_SUB","Odontólogo",3
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS INGLESES","2013 Q3","RASPAGEM_SUB","Odontólogo",3
"Centro","CS ITACORUBI","2013 Q3","RASPAGEM_SUB","Odontólogo",3
"Continente","CS JARDIM ATLÂNTICO","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Centro","CS JOÃO PAULO","2013 Q3","RASPAGEM_SUB","Odontólogo",76
"Norte","CS JURERE","2013 Q3","RASPAGEM_SUB","Odontólogo",27
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q3","RASPAGEM_SUB","Odontólogo",1
"Continente","CS MONTE CRISTO","2013 Q3","RASPAGEM_SUB","Odontólogo",22
"Centro","CS MONTE SERRAT","2013 Q3","RASPAGEM_SUB","Odontólogo",16
"Sul","CS MORRO DAS PEDRAS","2013 Q3","RASPAGEM_SUB","Odontólogo",2
"Continente","CS NOVO CONTINENTE","2013 Q3","RASPAGEM_SUB","Odontólogo",1
"Centro","CS PANTANAL","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS PANTANO DO SUL","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS PONTA DAS CANAS","2013 Q3","RASPAGEM_SUB","Odontólogo",6
"Centro","CS PRAINHA","2013 Q3","RASPAGEM_SUB","Odontólogo",22
"Norte","CS RATONES","2013 Q3","RASPAGEM_SUB","Odontólogo",5
"Sul","CS RIBEIRÃO DA ILHA","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIO TAVARES","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS RIO VERMELHO","2013 Q3","RASPAGEM_SUB","Odontólogo",7
"Centro","CS SACO DOS LIMÕES","2013 Q3","RASPAGEM_SUB","Odontólogo",2
"Norte","CS SACO GRANDE","2013 Q3","RASPAGEM_SUB","Odontólogo",9
"Norte","CS SANTINHO","2013 Q3","RASPAGEM_SUB","Odontólogo",1
"Norte","CS SANTO ANTONIO LISBOA","2013 Q3","RASPAGEM_SUB","Odontólogo",12
"Continente","CS SAPE","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS TAPERA","2013 Q3","RASPAGEM_SUB","Odontólogo",10
"Centro","CS TRINDADE","2013 Q3","RASPAGEM_SUB","Odontólogo",18
"Norte","CS VARGEM GRANDE","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS VARGEM PEQUENA","2013 Q3","RASPAGEM_SUB","Odontólogo",0
"Continente","CS VILA APARECIDA","2013 Q3","RASPAGEM_SUB","Odontólogo",31
"Continente","CS ABRAÃO","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Centro","CS AGRONÔMICA","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS ALTO RIBEIRÃO","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS ARMAÇÃO","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS BALNEÁRIO","2013 Q4","RASPAGEM_SUB","Odontólogo",3
"Norte","CS BARRA DA LAGOA","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Norte","CS CACHOEIRA BOM JESUS","2013 Q4","RASPAGEM_SUB","Odontólogo",2
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q4","RASPAGEM_SUB","Odontólogo",7
"Sul","CS CAMPECHE","2013 Q4","RASPAGEM_SUB","Odontólogo",2
"Norte","CS CANASVIEIRAS","2013 Q4","RASPAGEM_SUB","Odontólogo",4
"Sul","CS CANTO DA LAGOA","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS CAPOEIRAS","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS CARIANOS","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Centro","CS CENTRO","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS COLONINHA","2013 Q4","RASPAGEM_SUB","Odontólogo",61
"Continente","CS COQUEIROS","2013 Q4","RASPAGEM_SUB","Odontólogo",13
"Centro","CS CÓRREGO GRANDE","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS COSTA DA LAGOA","2013 Q4","RASPAGEM_SUB","Odontólogo",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q4","RASPAGEM_SUB","Odontólogo",18
"Continente","CS ESTREITO","2013 Q4","RASPAGEM_SUB","Odontólogo",2
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Norte","CS INGLESES","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Centro","CS ITACORUBI","2013 Q4","RASPAGEM_SUB","Odontólogo",3
"Continente","CS JARDIM ATLÂNTICO","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Centro","CS JOÃO PAULO","2013 Q4","RASPAGEM_SUB","Odontólogo",35
"Norte","CS JURERE","2013 Q4","RASPAGEM_SUB","Odontólogo",37
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS MONTE CRISTO","2013 Q4","RASPAGEM_SUB","Odontólogo",34
"Centro","CS MONTE SERRAT","2013 Q4","RASPAGEM_SUB","Odontólogo",14
"Sul","CS MORRO DAS PEDRAS","2013 Q4","RASPAGEM_SUB","Odontólogo",2
"Continente","CS NOVO CONTINENTE","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Centro","CS PANTANAL","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS PANTANO DO SUL","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Norte","CS PONTA DAS CANAS","2013 Q4","RASPAGEM_SUB","Odontólogo",2
"Centro","CS PRAINHA","2013 Q4","RASPAGEM_SUB","Odontólogo",38
"Norte","CS RATONES","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIBEIRÃO DA ILHA","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIO TAVARES","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Norte","CS RIO VERMELHO","2013 Q4","RASPAGEM_SUB","Odontólogo",3
"Centro","CS SACO DOS LIMÕES","2013 Q4","RASPAGEM_SUB","Odontólogo",3
"Norte","CS SACO GRANDE","2013 Q4","RASPAGEM_SUB","Odontólogo",8
"Norte","CS SANTINHO","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Norte","CS SANTO ANTONIO LISBOA","2013 Q4","RASPAGEM_SUB","Odontólogo",6
"Continente","CS SAPE","2013 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS TAPERA","2013 Q4","RASPAGEM_SUB","Odontólogo",11
"Centro","CS TRINDADE","2013 Q4","RASPAGEM_SUB","Odontólogo",18
"Norte","CS VARGEM GRANDE","2013 Q4","RASPAGEM_SUB","Odontólogo",2
"Norte","CS VARGEM PEQUENA","2013 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS VILA APARECIDA","2013 Q4","RASPAGEM_SUB","Odontólogo",12
"Continente","CS ABRAÃO","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Centro","CS AGRONÔMICA","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Sul","CS ALTO RIBEIRÃO","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS ARMAÇÃO","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Continente","CS BALNEÁRIO","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Norte","CS BARRA DA LAGOA","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Norte","CS CACHOEIRA BOM JESUS","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q1","RASPAGEM_SUB","Odontólogo",14
"Sul","CS CAMPECHE","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Norte","CS CANASVIEIRAS","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS CANTO DA LAGOA","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Continente","CS CAPOEIRAS","2014 Q1","RASPAGEM_SUB","Odontólogo",7
"Sul","CS CARIANOS","2014 Q1","RASPAGEM_SUB","Odontólogo",5
"Centro","CS CENTRO","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Continente","CS COLONINHA","2014 Q1","RASPAGEM_SUB","Odontólogo",61
"Continente","CS COQUEIROS","2014 Q1","RASPAGEM_SUB","Odontólogo",12
"Centro","CS CÓRREGO GRANDE","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTA DA LAGOA","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q1","RASPAGEM_SUB","Odontólogo",20
"Continente","CS ESTREITO","2014 Q1","RASPAGEM_SUB","Odontólogo",2
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Norte","CS INGLESES","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Centro","CS ITACORUBI","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Continente","CS JARDIM ATLÂNTICO","2014 Q1","RASPAGEM_SUB","Odontólogo",2
"Centro","CS JOÃO PAULO","2014 Q1","RASPAGEM_SUB","Odontólogo",26
"Norte","CS JURERE","2014 Q1","RASPAGEM_SUB","Odontólogo",15
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q1","RASPAGEM_SUB","Odontólogo",1
"Continente","CS MONTE CRISTO","2014 Q1","RASPAGEM_SUB","Odontólogo",15
"Centro","CS MONTE SERRAT","2014 Q1","RASPAGEM_SUB","Odontólogo",15
"Sul","CS MORRO DAS PEDRAS","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Continente","CS NOVO CONTINENTE","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Centro","CS PANTANAL","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS PANTANO DO SUL","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Norte","CS PONTA DAS CANAS","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Centro","CS PRAINHA","2014 Q1","RASPAGEM_SUB","Odontólogo",15
"Norte","CS RATONES","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIBEIRÃO DA ILHA","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIO TAVARES","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Norte","CS RIO VERMELHO","2014 Q1","RASPAGEM_SUB","Odontólogo",6
"Centro","CS SACO DOS LIMÕES","2014 Q1","RASPAGEM_SUB","Odontólogo",8
"Norte","CS SACO GRANDE","2014 Q1","RASPAGEM_SUB","Odontólogo",8
"Norte","CS SANTINHO","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Norte","CS SANTO ANTONIO LISBOA","2014 Q1","RASPAGEM_SUB","Odontólogo",12
"Continente","CS SAPE","2014 Q1","RASPAGEM_SUB","Odontólogo",10
"Sul","CS TAPERA","2014 Q1","RASPAGEM_SUB","Odontólogo",2
"Centro","CS TRINDADE","2014 Q1","RASPAGEM_SUB","Odontólogo",16
"Norte","CS VARGEM GRANDE","2014 Q1","RASPAGEM_SUB","Odontólogo",3
"Norte","CS VARGEM PEQUENA","2014 Q1","RASPAGEM_SUB","Odontólogo",0
"Continente","CS VILA APARECIDA","2014 Q1","RASPAGEM_SUB","Odontólogo",13
"Continente","CS ABRAÃO","2014 Q2","RASPAGEM_SUB","Odontólogo",3
"Centro","CS AGRONÔMICA","2014 Q2","RASPAGEM_SUB","Odontólogo",2
"Sul","CS ALTO RIBEIRÃO","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Sul","CS ARMAÇÃO","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Continente","CS BALNEÁRIO","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Norte","CS BARRA DA LAGOA","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Norte","CS CACHOEIRA BOM JESUS","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q2","RASPAGEM_SUB","Odontólogo",12
"Sul","CS CAMPECHE","2014 Q2","RASPAGEM_SUB","Odontólogo",5
"Norte","CS CANASVIEIRAS","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS CANTO DA LAGOA","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Continente","CS CAPOEIRAS","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS CARIANOS","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Centro","CS CENTRO","2014 Q2","RASPAGEM_SUB","Odontólogo",4
"Continente","CS COLONINHA","2014 Q2","RASPAGEM_SUB","Odontólogo",58
"Continente","CS COQUEIROS","2014 Q2","RASPAGEM_SUB","Odontólogo",16
"Centro","CS CÓRREGO GRANDE","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTA DA LAGOA","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q2","RASPAGEM_SUB","Odontólogo",25
"Continente","CS ESTREITO","2014 Q2","RASPAGEM_SUB","Odontólogo",10
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Norte","CS INGLESES","2014 Q2","RASPAGEM_SUB","Odontólogo",9
"Centro","CS ITACORUBI","2014 Q2","RASPAGEM_SUB","Odontólogo",2
"Continente","CS JARDIM ATLÂNTICO","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Centro","CS JOÃO PAULO","2014 Q2","RASPAGEM_SUB","Odontólogo",29
"Norte","CS JURERE","2014 Q2","RASPAGEM_SUB","Odontólogo",28
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q2","RASPAGEM_SUB","Odontólogo",2
"Continente","CS MONTE CRISTO","2014 Q2","RASPAGEM_SUB","Odontólogo",15
"Centro","CS MONTE SERRAT","2014 Q2","RASPAGEM_SUB","Odontólogo",9
"Sul","CS MORRO DAS PEDRAS","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Continente","CS NOVO CONTINENTE","2014 Q2","RASPAGEM_SUB","Odontólogo",4
"Centro","CS PANTANAL","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS PANTANO DO SUL","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Norte","CS PONTA DAS CANAS","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Centro","CS PRAINHA","2014 Q2","RASPAGEM_SUB","Odontólogo",31
"Norte","CS RATONES","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIBEIRÃO DA ILHA","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Sul","CS RIO TAVARES","2014 Q2","RASPAGEM_SUB","Odontólogo",2
"Norte","CS RIO VERMELHO","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Centro","CS SACO DOS LIMÕES","2014 Q2","RASPAGEM_SUB","Odontólogo",7
"Norte","CS SACO GRANDE","2014 Q2","RASPAGEM_SUB","Odontólogo",4
"Norte","CS SANTINHO","2014 Q2","RASPAGEM_SUB","Odontólogo",0
"Norte","CS SANTO ANTONIO LISBOA","2014 Q2","RASPAGEM_SUB","Odontólogo",8
"Continente","CS SAPE","2014 Q2","RASPAGEM_SUB","Odontólogo",11
"Sul","CS TAPERA","2014 Q2","RASPAGEM_SUB","Odontólogo",14
"Centro","CS TRINDADE","2014 Q2","RASPAGEM_SUB","Odontólogo",16
"Norte","CS VARGEM GRANDE","2014 Q2","RASPAGEM_SUB","Odontólogo",3
"Norte","CS VARGEM PEQUENA","2014 Q2","RASPAGEM_SUB","Odontólogo",1
"Continente","CS VILA APARECIDA","2014 Q2","RASPAGEM_SUB","Odontólogo",14
"Continente","CS ABRAÃO","2014 Q3","RASPAGEM_SUB","Odontólogo",4
"Centro","CS AGRONÔMICA","2014 Q3","RASPAGEM_SUB","Odontólogo",2
"Sul","CS ALTO RIBEIRÃO","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS ARMAÇÃO","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Continente","CS BALNEÁRIO","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS BARRA DA LAGOA","2014 Q3","RASPAGEM_SUB","Odontólogo",9
"Norte","CS CACHOEIRA BOM JESUS","2014 Q3","RASPAGEM_SUB","Odontólogo",2
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q3","RASPAGEM_SUB","Odontólogo",16
"Sul","CS CAMPECHE","2014 Q3","RASPAGEM_SUB","Odontólogo",3
"Norte","CS CANASVIEIRAS","2014 Q3","RASPAGEM_SUB","Odontólogo",3
"Sul","CS CANTO DA LAGOA","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Continente","CS CAPOEIRAS","2014 Q3","RASPAGEM_SUB","Odontólogo",4
"Sul","CS CARIANOS","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Centro","CS CENTRO","2014 Q3","RASPAGEM_SUB","Odontólogo",2
"Continente","CS COLONINHA","2014 Q3","RASPAGEM_SUB","Odontólogo",28
"Continente","CS COQUEIROS","2014 Q3","RASPAGEM_SUB","Odontólogo",17
"Centro","CS CÓRREGO GRANDE","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTA DA LAGOA","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3","RASPAGEM_SUB","Odontólogo",21
"Continente","CS ESTREITO","2014 Q3","RASPAGEM_SUB","Odontólogo",6
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Norte","CS INGLESES","2014 Q3","RASPAGEM_SUB","Odontólogo",17
"Centro","CS ITACORUBI","2014 Q3","RASPAGEM_SUB","Odontólogo",5
"Continente","CS JARDIM ATLÂNTICO","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Centro","CS JOÃO PAULO","2014 Q3","RASPAGEM_SUB","Odontólogo",35
"Norte","CS JURERE","2014 Q3","RASPAGEM_SUB","Odontólogo",27
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q3","RASPAGEM_SUB","Odontólogo",2
"Continente","CS MONTE CRISTO","2014 Q3","RASPAGEM_SUB","Odontólogo",20
"Centro","CS MONTE SERRAT","2014 Q3","RASPAGEM_SUB","Odontólogo",21
"Sul","CS MORRO DAS PEDRAS","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Continente","CS NOVO CONTINENTE","2014 Q3","RASPAGEM_SUB","Odontólogo",4
"Centro","CS PANTANAL","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Sul","CS PANTANO DO SUL","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Norte","CS PONTA DAS CANAS","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Centro","CS PRAINHA","2014 Q3","RASPAGEM_SUB","Odontólogo",15
"Norte","CS RATONES","2014 Q3","RASPAGEM_SUB","Odontólogo",2
"Sul","CS RIBEIRÃO DA ILHA","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Sul","CS RIO TAVARES","2014 Q3","RASPAGEM_SUB","Odontólogo",4
"Norte","CS RIO VERMELHO","2014 Q3","RASPAGEM_SUB","Odontólogo",2
"Centro","CS SACO DOS LIMÕES","2014 Q3","RASPAGEM_SUB","Odontólogo",3
"Norte","CS SACO GRANDE","2014 Q3","RASPAGEM_SUB","Odontólogo",5
"Norte","CS SANTINHO","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3","RASPAGEM_SUB","Odontólogo",6
"Continente","CS SAPE","2014 Q3","RASPAGEM_SUB","Odontólogo",8
"Sul","CS TAPERA","2014 Q3","RASPAGEM_SUB","Odontólogo",33
"Centro","CS TRINDADE","2014 Q3","RASPAGEM_SUB","Odontólogo",33
"Norte","CS VARGEM GRANDE","2014 Q3","RASPAGEM_SUB","Odontólogo",1
"Norte","CS VARGEM PEQUENA","2014 Q3","RASPAGEM_SUB","Odontólogo",0
"Continente","CS VILA APARECIDA","2014 Q3","RASPAGEM_SUB","Odontólogo",38
"Continente","CS ABRAÃO","2014 Q4","RASPAGEM_SUB","Odontólogo",7
"Centro","CS AGRONÔMICA","2014 Q4","RASPAGEM_SUB","Odontólogo",3
"Sul","CS ALTO RIBEIRÃO","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Sul","CS ARMAÇÃO","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS BALNEÁRIO","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Norte","CS BARRA DA LAGOA","2014 Q4","RASPAGEM_SUB","Odontólogo",18
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4","RASPAGEM_SUB","Odontólogo",4
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q4","RASPAGEM_SUB","Odontólogo",6
"Sul","CS CAMPECHE","2014 Q4","RASPAGEM_SUB","Odontólogo",6
"Norte","CS CANASVIEIRAS","2014 Q4","RASPAGEM_SUB","Odontólogo",8
"Sul","CS CANTO DA LAGOA","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS CAPOEIRAS","2014 Q4","RASPAGEM_SUB","Odontólogo",4
"Sul","CS CARIANOS","2014 Q4","RASPAGEM_SUB","Odontólogo",1
"Centro","CS CENTRO","2014 Q4","RASPAGEM_SUB","Odontólogo",2
"Continente","CS COLONINHA","2014 Q4","RASPAGEM_SUB","Odontólogo",38
"Continente","CS COQUEIROS","2014 Q4","RASPAGEM_SUB","Odontólogo",7
"Centro","CS CÓRREGO GRANDE","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTA DA LAGOA","2014 Q4","RASPAGEM_SUB","Odontólogo",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4","RASPAGEM_SUB","Odontólogo",22
"Continente","CS ESTREITO","2014 Q4","RASPAGEM_SUB","Odontólogo",4
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Norte","CS INGLESES","2014 Q4","RASPAGEM_SUB","Odontólogo",5
"Centro","CS ITACORUBI","2014 Q4","RASPAGEM_SUB","Odontólogo",4
"Continente","CS JARDIM ATLÂNTICO","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Centro","CS JOÃO PAULO","2014 Q4","RASPAGEM_SUB","Odontólogo",27
"Norte","CS JURERE","2014 Q4","RASPAGEM_SUB","Odontólogo",46
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4","RASPAGEM_SUB","Odontólogo",1
"Continente","CS MONTE CRISTO","2014 Q4","RASPAGEM_SUB","Odontólogo",36
"Centro","CS MONTE SERRAT","2014 Q4","RASPAGEM_SUB","Odontólogo",13
"Sul","CS MORRO DAS PEDRAS","2014 Q4","RASPAGEM_SUB","Odontólogo",5
"Continente","CS NOVO CONTINENTE","2014 Q4","RASPAGEM_SUB","Odontólogo",3
"Centro","CS PANTANAL","2014 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS PANTANO DO SUL","2014 Q4","RASPAGEM_SUB","Odontólogo",1
"Norte","CS PONTA DAS CANAS","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Centro","CS PRAINHA","2014 Q4","RASPAGEM_SUB","Odontólogo",8
"Norte","CS RATONES","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Sul","CS RIBEIRÃO DA ILHA","2014 Q4","RASPAGEM_SUB","Odontólogo",1
"Sul","CS RIO TAVARES","2014 Q4","RASPAGEM_SUB","Odontólogo",3
"Norte","CS RIO VERMELHO","2014 Q4","RASPAGEM_SUB","Odontólogo",2
"Centro","CS SACO DOS LIMÕES","2014 Q4","RASPAGEM_SUB","Odontólogo",2
"Norte","CS SACO GRANDE","2014 Q4","RASPAGEM_SUB","Odontólogo",9
"Norte","CS SANTINHO","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Norte","CS SANTO ANTONIO LISBOA","2014 Q4","RASPAGEM_SUB","Odontólogo",5
"Continente","CS SAPE","2014 Q4","RASPAGEM_SUB","Odontólogo",17
"Sul","CS TAPERA","2014 Q4","RASPAGEM_SUB","Odontólogo",23
"Centro","CS TRINDADE","2014 Q4","RASPAGEM_SUB","Odontólogo",32
"Norte","CS VARGEM GRANDE","2014 Q4","RASPAGEM_SUB","Odontólogo",1
"Norte","CS VARGEM PEQUENA","2014 Q4","RASPAGEM_SUB","Odontólogo",0
"Continente","CS VILA APARECIDA","2014 Q4","RASPAGEM_SUB","Odontólogo",27
"Continente","CS ABRAÃO","2015 Q1","RASPAGEM_SUB","Odontólogo",0
"Centro","CS AGRONÔMICA","2015 Q1","RASPAGEM_SUB","Odontólogo",8
"Sul","CS ALTO RIBEIRÃO","2015 Q1","RASPAGEM_SUB","Odontólogo",4
"Sul","CS ARMAÇÃO","2015 Q1","RASPAGEM_SUB","Odontólogo",0
"Continente","CS BALNEÁRIO","2015 Q1","RASPAGEM_SUB","Odontólogo",1
"Norte","CS BARRA DA LAGOA","2015 Q1","RASPAGEM_SUB","Odontólogo",22
"Norte","CS CACHOEIRA BOM JESUS","2015 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q1","RASPAGEM_SUB","Odontólogo",2
"Sul","CS CAMPECHE","2015 Q1","RASPAGEM_SUB","Odontólogo",4
"Norte","CS CANASVIEIRAS","2015 Q1","RASPAGEM_SUB","Odontólogo",4
"Sul","CS CANTO DA LAGOA","2015 Q1","RASPAGEM_SUB","Odontólogo",17
"Continente","CS CAPOEIRAS","2015 Q1","RASPAGEM_SUB","Odontólogo",2
"Sul","CS CARIANOS","2015 Q1","RASPAGEM_SUB","Odontólogo",2
"Centro","CS CENTRO","2015 Q1","RASPAGEM_SUB","Odontólogo",1
"Continente","CS COLONINHA","2015 Q1","RASPAGEM_SUB","Odontólogo",42
"Continente","CS COQUEIROS","2015 Q1","RASPAGEM_SUB","Odontólogo",16
"Centro","CS CÓRREGO GRANDE","2015 Q1","RASPAGEM_SUB","Odontólogo",1
"Sul","CS COSTA DA LAGOA","2015 Q1","RASPAGEM_SUB","Odontólogo",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q1","RASPAGEM_SUB","Odontólogo",34
